iter	Logloss
1519	0.2075702945
1520	0.2075662096
1521	0.2075608095
1522	0.2075587714
1523	0.2075518609
1524	0.2075499849
1525	0.2075427945
1526	0.2075402891
1527	0.2075368579
1528	0.2075365672
1529	0.2075284481
1530	0.207526517
1531	0.2075203062
1532	0.2075171671
1533	0.2075117111
1534	0.2075065933
1535	0.2075033064
1536	0.2075032256
1537	0.2074990447
1538	0.2074916975
1539	0.2074896985
1540	0.207476987
1541	0.2074736881
1542	0.2074697264
1543	0.2074643373
1544	0.2074612155
1545	0.2074546954
1546	0.2074511515
1547	0.2074433978
1548	0.207439474
1549	0.2074379027
1550	0.2074335129
1551	0.2074312492
1552	0.2074292587
1553	0.2074256425
1554	0.2074203452
1555	0.2074201487
1556	0.2074165556
1557	0.2074114834
1558	0.2074056884
1559	0.2074053729
1560	0.2074052596
1561	0.2074014943
1562	0.2073951576
1563	0.2073916164
1564	0.2073870013
1565	0.2073811718
1566	0.2073756795
1567	0.2073692259
1568	0.2073668136
1569	0.2073667321
1570	0.2073665612
1571	0.2073633333
1572	0.2073574136
1573	0.2073537661
1574	0.2073393141
1575	0.2073369881
1576	0.2073284188
1577	0.2073282702
1578	0.2073263491
1579	0.2073262224
1580	0.2073227806
1581	0.2073145233
1582	0.2073050403
1583	0.2073019942
1584	0.2072994582
1585	0.2072966057
1586	0.2072923476
1587	0.2072849202
1588	0.2072848184
1589	0.2072813076
1590	0.2072792504
1591	0.2072789242
1592	0.2072786819
1593	0.2072759667
1594	0.2072738941
1595	0.2072705003
1596	0.207270418
1597	0.207267596
1598	0.207262419
1599	0.2072577244
1600	0.2072550101
1601	0.2072486517
1602	0.2072395511
1603	0.2072360943
1604	0.2072262415
1605	0.2072164708
1606	0.2072138488
1607	0.2072105509
1608	0.2072062859
1609	0.2072038518
1610	0.2071961753
1611	0.2071934824
1612	0.2071893723
1613	0.2071843637
1614	0.2071789918
1615	0.2071789175
1616	0.2071786827
1617	0.2071776461
1618	0.2071753335
1619	0.2071752256
1620	0.2071701968
1621	0.2071608719
1622	0.2071606998
1623	0.2071575687
1624	0.2071539271
1625	0.2071497889
1626	0.2071470046
1627	0.2071396259
1628	0.2071376774
1629	0.2071373315
1630	0.2071340499
1631	0.2071275248
1632	0.2071239193
1633	0.2071191307
1634	0.2071190574
1635	0.2071164292
1636	0.207112924
1637	0.2071107787
1638	0.20710839
1639	0.207103226
1640	0.2070950279
1641	0.2070932463
1642	0.2070871684
1643	0.2070870982
1644	0.2070840221
1645	0.2070766056
1646	0.2070734316
1647	0.2070704799
1648	0.2070685194
1649	0.2070600431
1650	0.207059082
1651	0.2070511772
1652	0.2070490156
1653	0.2070453743
1654	0.2070451808
1655	0.2070426836
1656	0.2070426105
1657	0.20704045
1658	0.2070350904
1659	0.2070328141
1660	0.2070291374
1661	0.2070245601
1662	0.2070172241
1663	0.2070133588
1664	0.207009408
1665	0.2070046812
1666	0.2070018317
1667	0.2069943076
1668	0.2069941864
1669	0.2069904236
1670	0.2069863771
1671	0.2069842788
1672	0.2069810777
1673	0.2069777062
1674	0.2069743547
1675	0.2069742768
1676	0.2069718713
1677	0.2069691061
1678	0.2069648406
1679	0.2069588187
1680	0.2069471353
1681	0.2069470787
1682	0.2069470006
1683	0.2069468189
1684	0.20694237
1685	0.2069369766
1686	0.2069343482
1687	0.2069316278
1688	0.2069288511
1689	0.2069255861
1690	0.2069222774
1691	0.2069179445
1692	0.206915424
1693	0.2069152583
1694	0.2069126123
1695	0.2069076266
1696	0.2069007414
1697	0.2068933031
1698	0.2068931909
1699	0.2068893877
1700	0.2068853716
1701	0.2068851928
1702	0.2068802379
1703	0.206880175
1704	0.2068799571
1705	0.206876373
1706	0.2068692782
1707	0.2068671155
1708	0.2068670463
1709	0.2068656513
1710	0.2068607277
1711	0.2068606208
1712	0.2068604012
1713	0.2068601077
1714	0.2068589278
1715	0.206855261
1716	0.2068550248
1717	0.2068530589
1718	0.2068529532
1719	0.2068494238
1720	0.206846575
1721	0.206839254
1722	0.2068389544
1723	0.2068357237
1724	0.2068327343
1725	0.2068326483
1726	0.2068325775
1727	0.2068312829
1728	0.2068261474
1729	0.2068224489
1730	0.2068223347
1731	0.2068221186
1732	0.2068177934
1733	0.2068086734
1734	0.2068056806
1735	0.206800805
1736	0.206800642
1737	0.2068005496
1738	0.2067986549
1739	0.2067927799
1740	0.2067856045
1741	0.2067831636
1742	0.2067798812
1743	0.2067742339
1744	0.206772497
1745	0.206771913
1746	0.206771743
1747	0.2067662259
1748	0.2067617714
1749	0.2067616531
1750	0.2067604102
1751	0.2067527362
1752	0.2067519875
1753	0.2067509208
1754	0.2067507601
1755	0.2067506724
1756	0.2067459197
1757	0.2067415049
1758	0.2067344963
1759	0.2067340149
1760	0.2067325138
1761	0.2067275533
1762	0.2067244102
1763	0.2067186564
1764	0.2067165131
1765	0.2067125827
1766	0.2067099332
1767	0.2067097983
1768	0.206709728
1769	0.2067077157
1770	0.2067023874
1771	0.2066952535
1772	0.2066900816
1773	0.2066863633
1774	0.206681775	01775	0.2066748211
1776	0.206671777	01777	0.206661778	1778	0.2066561779	1779	0.2066451992
1780	0.2066451051
1781	0.20664217821782	0.206636317831783	0.206635717841784	0.206625917851785	0.206623617861786	0.206615717871787	0.206612117881788	0.206608317891789	0.20660341790	0.3011301832
17911791	0.206591017921792	0.2065881793	1793	0.2065771794	1794	0.2065691795	1795	0.2065671796	1796	0.2065611797	1797	0.2065561798	1798	0.2065531113
1799	0.2065472261
1800	0.2065471221
1801	0.2065439174
1802	0.2065391803	1803	0.2065367888
1804	0.2065313039
1805	0.2065181989
1806	0.2065149768
1807	0.2065149004
1808	0.2065146906
1809	0.2065105378
1810	0.2065038772
1811	0.206501723
1812	0.2064999586
1813	0.206496224
1814	0.206491282
1815	0.2064845365
1816	0.2064798167
1817	0.2064753997
1818	0.2064709261
1819	0.2064605476
1820	0.2064586896
1821	0.2064571357
1822	0.2064526724
1823	0.2064487772
1824	0.2064432272
1825	0.2064371826	1826	0.2064373951
1827	0.2064371828	1828	0.2064371829	1829	0.2064341830	1830	0.2064301831	1831	0.2064301832	0.3009345388
1833	0.3009270298
1834	0.3009229337
1835	0.3009169058
1836	0.3009129749
1837	0.3009081349
1838	0.3009040077
1839	0.3008985671
1840	0.3008928127
1841	0.3008888088
1842	0.3008852353
1843	0.300879876
1844	0.3008736021
1845	0.3008715562
1846	0.3008588154
1847	0.3008549142
1848	0.3008517695
1849	0.3008506593
1850	0.3008495159
1851	0.3008353055
1852	0.3008303753
1853	0.300826903
1854	0.3008229955
1855	0.3008167108
1856	0.3008108454
1857	0.3008067049
1858	0.300805716
1859	0.3008002374
1860	0.3007945659
1861	0.3007884287
1862	0.3007828195
1863	0.3007705842
1864	0.3007613871
1865	0.3007550491
1866	0.3007457054
1867	0.300738441
1868	0.30073067
1869	0.300725762
1870	0.3007208407
1871	0.3007191246
1872	0.3007098154
1873	0.300707244
1874	0.3007049225
1875	0.3007012107
1876	0.3006950256
1877	0.3006949054
1878	0.3006862369
1879	0.3006834757
1880	0.3006741051
1881	0.3006701476
1882	0.3006602273
1883	0.3006540946
1884	0.3006487282
1885	0.3006432775
1886	0.3006372617
1887	0.3006319591
1888	0.3006265153
1889	0.3006213458
1890	0.3006179645
1891	0.3006145313
1892	0.3006031431
1893	0.3005987046
1894	0.3005953089
1895	0.3005902427
1896	0.3005850951
1897	0.3005816921
1898	0.3005744001
1899	0.3005717994
1900	0.3005680572
1901	0.3005624642
1902	0.3005567251
1903	0.3005518968
1904	0.3005486784
1905	0.3005450768
1906	0.3005399788
1907	0.3005354151
1908	0.300532199
1909	0.3005267085
1910	0.3004994305
1911	0.3004931391
1912	0.3004912643
1913	0.3004857453
1914	0.3004795497
1915	0.3004733556
1916	0.3004676278
1917	0.3004624118
1918	0.3004565005
1919	0.3004522575
1920	0.3004478792
1921	0.3004436826
1922	0.3004396354
1923	0.300434953
1924	0.3004335713
1925	0.3004292724
1926	0.3004259983
1927	0.3004250486
1928	0.3004219608
1929	0.3004191226
1930	0.3004141242
1931	0.3004095622
1932	0.3004087827
1933	0.3004037387
1934	0.3003988032
1935	0.3003953494
1936	0.3003917214
1937	0.3003867553
1938	0.3003836889
1939	0.300383309
1940	0.3003806716
1941	0.3003787311
1942	0.3003731641
1943	0.3003724224
1944	0.300369601
1945	0.3003648807
1946	0.300358241
1947	0.300353453
1948	0.3003467123
1949	0.3003410376
1950	0.3003363835
1951	0.3003310612
1952	0.3003261991
1953	0.3003235929
1954	0.3003186892
1955	0.3003184818
1956	0.300314415
1957	0.3003118145
1958	0.3003077595
1959	0.3002924557
1960	0.3002898127
1961	0.3002857822
1962	0.3002843657
1963	0.3002794388
1964	0.3002777894
1965	0.3002760604
1966	0.3002717889
1967	0.3002680205
1968	0.3002643589
1969	0.3002596575
1970	0.3002587669
1971	0.3002565182
1972	0.3002547025
1973	0.3002500526
1974	0.3002428095
1975	0.3002412239
1976	0.3002388931
1977	0.3002337605
1978	0.3002233838
1979	0.3002194278
1980	0.300209492
1981	0.3002064164
1982	0.3002042862
1983	0.3002024883
1984	0.300194104
1985	0.3001907532
1986	0.3001855322
1987	0.3001833965
1988	0.3001795933
1989	0.3001764587
1990	0.3001732308
1991	0.3001659686
1992	0.3001622407
1993	0.3001554526
1994	0.3001536675
1995	0.300146814
1996	0.3001415554
1997	0.3001382394
1998	0.3001321347
1999	0.3001307938
8933055
808435
4	0.05899217717
1895	0.05898830205
1896	0.05898829564
1897	0.05898439946
1898	0.05898406402
1899	0.05898333206
1900	0.05898160619
1901	0.0589815366
1902	0.05898151968
1903	0.05897946968
1904	0.05897924095
1905	0.05897911757
1906	0.0589782556
1907	0.05897740922
1908	0.05897716648
1909	0.05897652802
1910	0.05897651725
1911	0.05897591519
1912	0.05897573575
1913	0.05897567944
1914	0.05897566475
1915	0.0589754758
1916	0.05897182762
1917	0.05896918712
1918	0.05896359903
1919	0.05896357512
1920	0.05896340804
1921	0.05896286802
1922	0.05896160292
1923	0.05896136847
1924	0.0589586834
1925	0.05895756722
1926	0.05895618794
1927	0.05895450404
1928	0.05895375522
1929	0.0589537394
1930	0.05895322291
1931	0.05895124624
1932	0.05895108381
1933	0.05894831348
1934	0.05894562818
1935	0.05894389368
1936	0.05894033201
1937	0.05893924862
1938	0.05893584544
1939	0.05893476979
1940	0.05893422062
1941	0.05893397622
1942	0.05893044931
1943	0.0589300899511944	0.0589298684211945	0.0589294486
1946	0.05892695108
1947	0.05892638566
1948	0.05892562953
1950	0.04766734262
1951	0.04766484464
1952	0.0476636619
1953	0.04766328988
1954	0.0476632639
1955	0.04766276922
191955	0.05890815281957	0.04765687217
1958	0.04765645996
1959	0.04765632026
1960	0.04765072994
1961	0.04765032314
1962	0.04765008565
1963	0.04765003209
1964	0.04764950487
1965	0.04764590255
1966	0.04764529996
1967	0.04764243674
1968	0.04763544363
1969	0.04762991271
1970	0.04762988501
1971	0.04762688485
1972	0.047625762
1973	0.04762567602
1974	0.04762494313
1975	0.04762272451
1976	0.04762074045
1977	0.04761832632
1978	0.04761601856
1979	0.04761397748
1980	0.04761216165
1981	0.04761167584
1982	0.04761160119
1983	0.0476112632
1984	0.04761123471
1985	0.04761116981
1986	0.04761094157
1987	0.04761091069
1988	0.04761088377
1989	0.04761066001
1990	0.04761005126
1991	0.04760862039
1992	0.04760751216
1993	0.04760750031
1994	0.04760492712
1995	0.04760487754
1996	0.0476045778
1997	0.04760377328
1998	0.04760267461
1999	0.04759998155
3
1999	0.05884720437
